"E00","E01","E10","E11","phi","attribute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.33333296,-2.1920363e-11,-2.1920385e-11,0.33333348,1.2329303,1,1,0.138,0.138,0.5,0
0.33333297,-2.1807451e-11,-2.1807472e-11,0.33333348,1.2386416,1,1,0.139,0.139,0.5,0
0.33333297,-2.1694538e-11,-2.1694559e-11,0.33333348,1.2443529,1,1,0.14,0.14,0.5,0
0.33333298,-2.1581625e-11,-2.1581646e-11,0.33333348,1.2500642,1,1,0.141,0.141,0.5,0
0.33333298,-2.1468712e-11,-2.1468733e-11,0.33333348,1.2557755,1,1,0.142,0.142,0.5,0
0.33333299,-2.13558e-11,-2.135582e-11,0.33333347,1.2614868,1,1,0.14300001,0.14300001,0.5,0
0.33333299,-2.1242889e-11,-2.1242909e-11,0.33333347,1.267198,1,1,0.14399999,0.14399999,0.5,0
0.333333,-2.1129976e-11,-2.1129996e-11,0.33333347,1.2729093,1,1,0.145,0.145,0.5,0
0.333333,-2.1017063e-11,-2.1017083e-11,0.33333347,1.2786206,1,1,0.146,0.146,0.5,0
0.333333,-2.0904151e-11,-2.090417e-11,0.33333346,1.2843319,1,1,0.147,0.147,0.5,0
0.33333301,-2.0791238e-11,-2.0791257e-11,0.33333346,1.2900432,1,1,0.148,0.148,0.5,0
0.33333301,-2.0678325e-11,-2.0678344e-11,0.33333346,1.2957545,1,1,0.149,0.149,0.5,0
0.33333302,-2.0565413e-11,-2.0565431e-11,0.33333346,1.3014659,1,1,0.15000001,0.15000001,0.5,0
0.33333302,-2.0452502e-11,-2.0452519e-11,0.33333346,1.3071771,1,1,0.15099999,0.15099999,0.5,0
0.33333303,-2.0339589e-11,-2.0339606e-11,0.33333345,1.3128884,1,1,0.152,0.152,0.5,0
0.33333303,-2.0226676e-11,-2.0226693e-11,0.33333345,1.3185997,1,1,0.153,0.153,0.5,0
0.33333304,-2.0113764e-11,-2.011378e-11,0.33333345,1.324311,1,1,0.154,0.154,0.5,0
0.33333304,-2.0000851e-11,-2.0000867e-11,0.33333345,1.3300223,1,1,0.155,0.155,0.5,0
0.33333304,-1.9887938e-11,-1.9887954e-11,0.33333344,1.3357336,1,1,0.156,0.156,0.5,0
0.33333305,-1.9775025e-11,-1.9775042e-11,0.33333344,1.3414449,1,1,0.15700001,0.15700001,0.5,0
0.33333305,-1.9662113e-11,-1.9662129e-11,0.33333344,1.3471562,1,1,0.15800001,0.15800001,0.5,0
0.33333306,-1.9549202e-11,-1.9549217e-11,0.33333344,1.3528674,1,1,0.15899999,0.15899999,0.5,0
0.33333306,-1.9436289e-11,-1.9436304e-11,0.33333344,1.3585787,1,1,0.16,0.16,0.5,0
0.33333307,-1.9323376e-11,-1.9323391e-11,0.33333343,1.36429,1,1,0.161,0.161,0.5,0
0.33333307,-1.9210464e-11,-1.9210478e-11,0.33333343,1.3700013,1,1,0.162,0.162,0.5,0
0.33333308,-1.9097551e-11,-1.9097565e-11,0.33333343,1.3757127,1,1,0.163,0.163,0.5,0
0.33333308,-1.8984638e-11,-1.8984652e-11,0.33333343,1.381424,1,1,0.164,0.164,0.5,0
0.33333308,-1.8871726e-11,-1.8871739e-11,0.33333342,1.3871353,1,1,0.16500001,0.16500001,0.5,0
0.33333309,-1.8758815e-11,-1.8758828e-11,0.33333342,1.3928465,1,1,0.16599999,0.16599999,0.5,0
