"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10.812,1,1.296,3.5,1.296,0
10.812,1,1.299,3.5,1.299,0
10.813,1,1.302,3.5,1.302,0
10.813,1,1.305,3.5,1.305,0
10.814,1,1.308,3.5,1.308,0
10.815,1,1.311,3.5,1.311,0
10.815,1,1.314,3.5,1.314,0
10.816,1,1.317,3.5,1.317,0
10.816,1,1.32,3.5,1.32,0
10.817,1,1.323,3.5,1.323,0
10.817,1,1.326,3.5,1.326,0
10.818,1,1.329,3.5,1.329,0
10.819,1,1.332,3.5,1.332,0
10.819,1,1.335,3.5,1.335,0
10.82,1,1.338,3.5,1.338,0
10.82,1,1.341,3.5,1.341,0
10.821,1,1.344,3.5,1.344,0
10.821,1,1.347,3.5,1.347,0
10.822,1,1.35,3.5,1.35,0
10.823,1,1.353,3.5,1.353,0
10.823,1,1.356,3.5,1.356,0
10.824,1,1.359,3.5,1.359,0
10.824,1,1.362,3.5,1.362,0
10.825,1,1.365,3.5,1.365,0
10.825,1,1.368,3.5,1.368,0
10.826,1,1.371,3.5,1.371,0
10.827,1,1.374,3.5,1.374,0
10.827,1,1.377,3.5,1.377,0
10.828,1,1.38,3.5,1.38,0
10.828,1,1.383,3.5,1.383,0
10.829,1,1.386,3.5,1.386,0
10.83,1,1.389,3.5,1.389,0
10.83,1,1.392,3.5,1.392,0
10.831,1,1.395,3.5,1.395,0
10.831,1,1.398,3.5,1.398,0
10.832,1,1.401,3.5,1.401,0
10.833,1,1.404,3.5,1.404,0
10.833,1,1.407,3.5,1.407,0
10.834,1,1.41,3.5,1.41,0
10.835,1,1.413,3.5,1.413,0
10.835,1,1.416,3.5,1.416,0
10.836,1,1.419,3.5,1.419,0
10.837,1,1.422,3.5,1.422,0
10.838,1,1.425,3.5,1.425,0
10.838,1,1.428,3.5,1.428,0
10.839,1,1.431,3.5,1.431,0
nan,0,1.434,3.5,1.434,0
nan,0,1.437,3.5,1.437,0
nan,0,1.44,3.5,1.44,0
nan,0,1.443,3.5,1.443,0
nan,0,1.446,3.5,1.446,0
nan,0,1.449,3.5,1.449,0
10.831,1,1.452,3.5,1.452,0
10.833,1,1.455,3.5,1.455,0
10.835,1,1.458,3.5,1.458,0
10.837,1,1.461,3.5,1.461,0
10.838,1,1.464,3.5,1.464,0
10.839,1,1.467,3.5,1.467,0
10.841,1,1.47,3.5,1.47,0
10.841,1,1.473,3.5,1.473,0
10.842,1,1.476,3.5,1.476,0
10.843,1,1.479,3.5,1.479,0
10.844,1,1.482,3.5,1.482,0
10.845,1,1.485,3.5,1.485,0
10.845,1,1.488,3.5,1.488,0
10.846,1,1.491,3.5,1.491,0
10.847,1,1.494,3.5,1.494,0
10.847,1,1.497,3.5,1.497,0
10.848,1,1.5,3.5,1.5,0
10.849,1,1.503,3.5,1.503,0
10.849,1,1.506,3.5,1.506,0
10.85,1,1.509,3.5,1.509,0
10.85,1,1.512,3.5,1.512,0
10.851,1,1.515,3.5,1.515,0
10.852,1,1.518,3.5,1.518,0
10.852,1,1.521,3.5,1.521,0
10.853,1,1.524,3.5,1.524,0
10.854,1,1.527,3.5,1.527,0
10.854,1,1.53,3.5,1.53,0
10.855,1,1.533,3.5,1.533,0
10.855,1,1.536,3.5,1.536,0
10.856,1,1.539,3.5,1.539,0
10.856,1,1.542,3.5,1.542,0
10.857,1,1.545,3.5,1.545,0
10.858,1,1.548,3.5,1.548,0
10.858,1,1.551,3.5,1.551,0
10.859,1,1.554,3.5,1.554,0
10.859,1,1.557,3.5,1.557,0
10.86,1,1.56,3.5,1.56,0
10.969,1,1.563,3.5,1.563,0
10.975,1,1.566,3.5,1.566,0
10.981,1,1.569,3.5,1.569,0
10.99,1,1.572,3.5,1.572,0
10.996,1,1.575,3.5,1.575,0
10.99,1,1.578,3.5,1.578,0
10.983,1,1.581,3.5,1.581,0
10.977,1,1.584,3.5,1.584,0
10.97,1,1.587,3.5,1.587,0
10.964,1,1.59,3.5,1.59,0
10.958,1,1.593,3.5,1.593,0
10.951,1,1.596,3.5,1.596,0
10.945,1,1.599,3.5,1.599,0
10.939,1,1.602,3.5,1.602,0
10.932,1,1.605,3.5,1.605,0
10.926,1,1.608,3.5,1.608,0
10.92,1,1.611,3.5,1.611,0
10.913,1,1.614,3.5,1.614,0
10.907,1,1.617,3.5,1.617,0
10.901,1,1.62,3.5,1.62,0
10.894,1,1.623,3.5,1.623,0
10.888,1,1.626,3.5,1.626,0
10.882,1,1.629,3.5,1.629,0
10.694,1,1.632,3.5,1.632,0
10.694,1,1.635,3.5,1.635,0
10.694,1,1.638,3.5,1.638,0
10.694,1,1.641,3.5,1.641,0
10.694,1,1.644,3.5,1.644,0
10.694,1,1.647,3.5,1.647,0
10.693,1,1.65,3.5,1.65,0
10.693,1,1.653,3.5,1.653,0
10.693,1,1.656,3.5,1.656,0
10.693,1,1.659,3.5,1.659,0
10.693,1,1.662,3.5,1.662,0
10.692,1,1.665,3.5,1.665,0
10.692,1,1.668,3.5,1.668,0
10.692,1,1.671,3.5,1.671,0
10.692,1,1.674,3.5,1.674,0
10.691,1,1.677,3.5,1.677,0
10.691,1,1.68,3.5,1.68,0
10.691,1,1.683,3.5,1.683,0
10.69,1,1.686,3.5,1.686,0
10.69,1,1.689,3.5,1.689,0
10.69,1,1.692,3.5,1.692,0
10.689,1,1.695,3.5,1.695,0
10.689,1,1.698,3.5,1.698,0
10.689,1,1.701,3.5,1.701,0
10.688,1,1.704,3.5,1.704,0
10.688,1,1.707,3.5,1.707,0
nan,0,1.71,3.5,1.71,0
nan,0,1.713,3.5,1.713,0
nan,0,1.716,3.5,1.716,0
nan,0,1.719,3.5,1.719,0
nan,0,1.722,3.5,1.722,0
nan,0,1.725,3.5,1.725,0
nan,0,1.728,3.5,1.728,0
nan,0,1.731,3.5,1.731,0
nan,0,1.734,3.5,1.734,0
nan,0,1.737,3.5,1.737,0
nan,0,1.74,3.5,1.74,0
nan,0,1.743,3.5,1.743,0
nan,0,1.746,3.5,1.746,0
nan,0,1.749,3.5,1.749,0
nan,0,1.752,3.5,1.752,0
nan,0,1.755,3.5,1.755,0
nan,0,1.758,3.5,1.758,0
nan,0,1.761,3.5,1.761,0
nan,0,1.764,3.5,1.764,0
nan,0,1.767,3.5,1.767,0
nan,0,1.77,3.5,1.77,0
nan,0,1.773,3.5,1.773,0
nan,0,1.776,3.5,1.776,0
nan,0,1.779,3.5,1.779,0
nan,0,1.782,3.5,1.782,0
nan,0,1.785,3.5,1.785,0
nan,0,1.788,3.5,1.788,0
nan,0,1.791,3.5,1.791,0
nan,0,1.794,3.5,1.794,0
nan,0,1.797,3.5,1.797,0
nan,0,1.8,3.5,1.8,0
nan,0,1.803,3.5,1.803,0
nan,0,1.806,3.5,1.806,0
nan,0,1.809,3.5,1.809,0
nan,0,1.812,3.5,1.812,0
nan,0,1.815,3.5,1.815,0
nan,0,1.818,3.5,1.818,0
nan,0,1.821,3.5,1.821,0
nan,0,1.824,3.5,1.824,0
nan,0,1.827,3.5,1.827,0
nan,0,1.83,3.5,1.83,0
nan,0,1.833,3.5,1.833,0
nan,0,1.836,3.5,1.836,0
nan,0,1.839,3.5,1.839,0
nan,0,1.842,3.5,1.842,0
nan,0,1.845,3.5,1.845,0
nan,0,1.848,3.5,1.848,0
nan,0,1.851,3.5,1.851,0
nan,0,1.854,3.5,1.854,0
nan,0,1.857,3.5,1.857,0
nan,0,1.86,3.5,1.86,0
nan,0,1.863,3.5,1.863,0
nan,0,1.866,3.5,1.866,0
nan,0,1.869,3.5,1.869,0
nan,0,1.872,3.5,1.872,0
nan,0,1.875,3.5,1.875,0
10.431,1,1.878,3.5,1.878,0
10.428,1,1.881,3.5,1.881,0
10.424,1,1.884,3.5,1.884,0
10.421,1,1.887,3.5,1.887,0
10.417,1,1.89,3.5,1.89,0
10.414,1,1.893,3.5,1.893,0
10.41,1,1.896,3.5,1.896,0
10.407,1,1.899,3.5,1.899,0
10.403,1,1.902,3.5,1.902,0
10.4,1,1.905,3.5,1.905,0
10.396,1,1.908,3.5,1.908,0
10.393,1,1.911,3.5,1.911,0
10.389,1,1.914,3.5,1.914,0
10.386,1,1.917,3.5,1.917,0
10.382,1,1.92,3.5,1.92,0
10.379,1,1.923,3.5,1.923,0
10.375,1,1.926,3.5,1.926,0
10.372,1,1.929,3.5,1.929,0
10.368,1,1.932,3.5,1.932,0
10.365,1,1.935,3.5,1.935,0
10.361,1,1.938,3.5,1.938,0
10.357,1,1.941,3.5,1.941,0
10.354,1,1.944,3.5,1.944,0
10.35,1,1.947,3.5,1.947,0
10.347,1,1.95,3.5,1.95,0
10.343,1,1.953,3.5,1.953,0
10.34,1,1.956,3.5,1.956,0
10.336,1,1.959,3.5,1.959,0
10.332,1,1.962,3.5,1.962,0
10.329,1,1.965,3.5,1.965,0
10.325,1,1.968,3.5,1.968,0
10.322,1,1.971,3.5,1.971,0
10.318,1,1.974,3.5,1.974,0
10.314,1,1.977,3.5,1.977,0
10.311,1,1.98,3.5,1.98,0
10.307,1,1.983,3.5,1.983,0
10.304,1,1.986,3.5,1.986,0
10.3,1,1.989,3.5,1.989,0
10.296,1,1.992,3.5,1.992,0
10.189,1,1.995,3.5,1.995,0
10.189,1,1.998,3.5,1.998,0
10.185,1,2.001,3.5,2.001,0
10.18,1,2.004,3.5,2.004,0
10.173,1,2.007,3.5,2.007,0
10.166,1,2.01,3.5,2.01,0
10.158,1,2.013,3.5,2.013,0
