"E00","E01","E10","E11","phi","attribute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.33333641,6.7488502e-06,6.7488502e-06,0.33333192,10.38939,1,1,1.206,3.5,1.206,0
0.33333655,6.6488665e-06,6.6488665e-06,0.33333166,10.395652,1,1,1.209,3.5,1.209,0
0.33333669,6.5485123e-06,6.5485123e-06,0.3333314,10.401924,1,1,1.212,3.5,1.212,0
0.33333582,8.4939217e-06,8.4939217e-06,0.3333336,10.405534,1,1,1.215,3.5,1.215,0
0.33333575,8.273747e-06,8.273747e-06,0.33333359,10.408912,1,1,1.2180001,3.5,1.2180001,0
0.33333568,8.0526018e-06,8.0526018e-06,0.33333359,10.412285,1,1,1.221,3.5,1.221,0
0.33333561,7.8304543e-06,7.8304543e-06,0.33333358,10.41565,1,1,1.224,3.5,1.224,0
0.33333554,7.6072986e-06,7.6072986e-06,0.33333358,10.41901,1,1,1.227,3.5,1.227,0
0.33333547,7.3831198e-06,7.3831198e-06,0.33333357,10.422362,1,1,1.23,3.5,1.23,0
0.3333354,7.1579025e-06,7.1579025e-06,0.33333357,10.425708,1,1,1.233,3.5,1.233,0
0.33333532,6.93164e-06,6.93164e-06,0.33333357,10.429047,1,1,1.2359999,3.5,1.2359999,0
0.33333525,6.7042982e-06,6.7042982e-06,0.33333356,10.432379,1,1,1.239,3.5,1.239,0
0.33333518,6.4758694e-06,6.4758694e-06,0.33333356,10.435704,1,1,1.242,3.5,1.242,0
0.3333351,6.2463368e-06,6.2463368e-06,0.33333356,10.439022,1,1,1.245,3.5,1.245,0
0.33333503,6.0156829e-06,6.0156829e-06,0.33333356,10.442333,1,1,1.248,3.5,1.248,0
0.33333495,5.7838897e-06,5.7838897e-06,0.33333356,10.445636,1,1,1.251,3.5,1.251,0
0.33333487,5.5509482e-06,5.5509482e-06,0.33333357,10.448932,1,1,1.2539999,3.5,1.2539999,0
0.3333348,5.316821e-06,5.316821e-06,0.33333357,10.45222,1,1,1.257,3.5,1.257,0
0.33333472,5.0814979e-06,5.0814979e-06,0.33333357,10.4555,1,1,1.26,3.5,1.26,0
0.33333464,4.844959e-06,4.844959e-06,0.33333358,10.458772,1,1,1.263,3.5,1.263,0
0.33333988,-8.3573458e-06,-8.3573458e-06,0.33332202,10.618738,1,1,1.266,3.5,1.266,0
0.33333983,-8.2949918e-06,-8.2949918e-06,0.33332214,10.619268,1,1,1.2690001,3.5,1.2690001,0
0.33333978,-8.2326523e-06,-8.2326523e-06,0.33332226,10.619798,1,1,1.272,3.5,1.272,0
0.33333972,-8.170323e-06,-8.170323e-06,0.33332238,10.620329,1,1,1.275,3.5,1.275,0
0.33333967,-8.108007e-06,-8.108007e-06,0.3333225,10.620859,1,1,1.278,3.5,1.278,0
0.33333962,-8.0457049e-06,-8.0457049e-06,0.33332262,10.62139,1,1,1.281,3.5,1.281,0
0.33333956,-7.9834176e-06,-7.9834176e-06,0.33332274,10.621922,1,1,1.284,3.5,1.284,0
0.33333951,-7.9211483e-06,-7.9211483e-06,0.33332286,10.622453,1,1,1.2869999,3.5,1.2869999,0
