"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.6914,1,0.501,3.5,0.501,0
7.7175,1,0.504,3.5,0.504,0
7.7435,1,0.507,3.5,0.507,0
7.7694,1,0.51,3.5,0.51,0
7.7953,1,0.513,3.5,0.513,0
7.8212,1,0.516,3.5,0.516,0
7.8471,1,0.519,3.5,0.519,0
7.8729,1,0.522,3.5,0.522,0
7.8986,1,0.525,3.5,0.525,0
7.9244,1,0.528,3.5,0.528,0
7.95,1,0.531,3.5,0.531,0
7.9757,1,0.534,3.5,0.534,0
8.0013,1,0.537,3.5,0.537,0
8.0269,1,0.54,3.5,0.54,0
8.0524,1,0.543,3.5,0.543,0
8.0778,1,0.546,3.5,0.546,0
8.1033,1,0.549,3.5,0.549,0
8.1287,1,0.552,3.5,0.552,0
8.154,1,0.555,3.5,0.555,0
8.1793,1,0.558,3.5,0.558,0
8.2045,1,0.561,3.5,0.561,0
8.2297,1,0.564,3.5,0.564,0
8.2549,1,0.567,3.5,0.567,0
8.28,1,0.57,3.5,0.57,0
8.305,1,0.573,3.5,0.573,0
8.3254,1,0.576,3.5,0.576,0
8.3417,1,0.579,3.5,0.579,0
8.358,1,0.582,3.5,0.582,0
8.3744,1,0.585,3.5,0.585,0
8.3909,1,0.588,3.5,0.588,0
8.4074,1,0.591,3.5,0.591,0
8.4239,1,0.594,3.5,0.594,0
8.4405,1,0.597,3.5,0.597,0
8.4571,1,0.6,3.5,0.6,0
8.4738,1,0.603,3.5,0.603,0
8.4905,1,0.606,3.5,0.606,0
8.5072,1,0.609,3.5,0.609,0
8.524,1,0.612,3.5,0.612,0
8.5408,1,0.615,3.5,0.615,0
8.5577,1,0.618,3.5,0.618,0
8.5746,1,0.621,3.5,0.621,0
8.5916,1,0.624,3.5,0.624,0
8.6085,1,0.627,3.5,0.627,0
8.6256,1,0.63,3.5,0.63,0
8.6426,1,0.633,3.5,0.633,0
8.6597,1,0.636,3.5,0.636,0
8.6769,1,0.639,3.5,0.639,0
8.694,1,0.642,3.5,0.642,0
8.7112,1,0.645,3.5,0.645,0
8.7285,1,0.648,3.5,0.648,0
8.7458,1,0.651,3.5,0.651,0
8.7631,1,0.654,3.5,0.654,0
8.7804,1,0.657,3.5,0.657,0
8.7978,1,0.66,3.5,0.66,0
8.8152,1,0.663,3.5,0.663,0
8.8326,1,0.666,3.5,0.666,0
8.8501,1,0.669,3.5,0.669,0
8.8676,1,0.672,3.5,0.672,0
8.8851,1,0.675,3.5,0.675,0
8.9027,1,0.678,3.5,0.678,0
8.9203,1,0.681,3.5,0.681,0
8.9379,1,0.684,3.5,0.684,0
8.9555,1,0.687,3.5,0.687,0
8.9732,1,0.69,3.5,0.69,0
8.9909,1,0.693,3.5,0.693,0
9.0086,1,0.696,3.5,0.696,0
9.0264,1,0.699,3.5,0.699,0
9.0442,1,0.702,3.5,0.702,0
9.062,1,0.705,3.5,0.705,0
9.0798,1,0.708,3.5,0.708,0
9.0976,1,0.711,3.5,0.711,0
