"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.538,1,0.885,3.5,0.885,0
9.5491,1,0.888,3.5,0.888,0
9.5603,1,0.891,3.5,0.891,0
9.5714,1,0.894,3.5,0.894,0
9.5825,1,0.897,3.5,0.897,0
9.5937,1,0.9,3.5,0.9,0
9.6048,1,0.903,3.5,0.903,0
9.6159,1,0.906,3.5,0.906,0
9.627,1,0.909,3.5,0.909,0
9.6381,1,0.912,3.5,0.912,0
9.6492,1,0.915,3.5,0.915,0
9.6603,1,0.918,3.5,0.918,0
9.6714,1,0.921,3.5,0.921,0
9.6824,1,0.924,3.5,0.924,0
9.6935,1,0.927,3.5,0.927,0
9.7046,1,0.93,3.5,0.93,0
9.7156,1,0.933,3.5,0.933,0
9.7267,1,0.936,3.5,0.936,0
9.7378,1,0.939,3.5,0.939,0
9.7488,1,0.942,3.5,0.942,0
9.7598,1,0.945,3.5,0.945,0
9.7709,1,0.948,3.5,0.948,0
9.7819,1,0.951,3.5,0.951,0
9.7929,1,0.954,3.5,0.954,0
9.8039,1,0.957,3.5,0.957,0
9.8149,1,0.96,3.5,0.96,0
9.8259,1,0.963,3.5,0.963,0
9.8369,1,0.966,3.5,0.966,0
9.8479,1,0.969,3.5,0.969,0
9.8589,1,0.972,3.5,0.972,0
9.8699,1,0.975,3.5,0.975,0
9.8809,1,0.978,3.5,0.978,0
9.8918,1,0.981,3.5,0.981,0
9.9028,1,0.984,3.5,0.984,0
9.9137,1,0.987,3.5,0.987,0
9.9247,1,0.99,3.5,0.99,0
9.9356,1,0.993,3.5,0.993,0
9.9465,1,0.996,3.5,0.996,0
9.9575,1,0.999,3.5,0.999,0
9.9684,1,1.002,3.5,1.002,0
9.9793,1,1.005,3.5,1.005,0
9.9902,1,1.008,3.5,1.008,0
10.001,1,1.011,3.5,1.011,0
10.012,1,1.014,3.5,1.014,0
10.023,1,1.017,3.5,1.017,0
10.034,1,1.02,3.5,1.02,0
10.045,1,1.023,3.5,1.023,0
10.055,1,1.026,3.5,1.026,0
10.066,1,1.029,3.5,1.029,0
10.077,1,1.032,3.5,1.032,0
10.088,1,1.035,3.5,1.035,0
10.099,1,1.038,3.5,1.038,0
10.11,1,1.041,3.5,1.041,0
9.6624,1,1.044,3.5,1.044,0
9.6704,1,1.047,3.5,1.047,0
9.6784,1,1.05,3.5,1.05,0
9.6864,1,1.053,3.5,1.053,0
9.6945,1,1.056,3.5,1.056,0
9.7026,1,1.059,3.5,1.059,0
9.7108,1,1.062,3.5,1.062,0
9.719,1,1.065,3.5,1.065,0
