"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10.25,1,1.965,3.5,1.965,0
10.246,1,1.968,3.5,1.968,0
10.241,1,1.971,3.5,1.971,0
10.236,1,1.974,3.5,1.974,0
10.232,1,1.977,3.5,1.977,0
10.227,1,1.98,3.5,1.98,0
10.223,1,1.983,3.5,1.983,0
10.218,1,1.986,3.5,1.986,0
10.213,1,1.989,3.5,1.989,0
10.209,1,1.992,3.5,1.992,0
10.184,1,1.995,3.5,1.995,0
10.171,1,1.998,3.5,1.998,0
10.158,1,2.001,3.5,2.001,0
10.145,1,2.004,3.5,2.004,0
10.133,1,2.007,3.5,2.007,0
10.121,1,2.01,3.5,2.01,0
10.109,1,2.013,3.5,2.013,0
nan,0,2.016,3.5,2.016,0
nan,0,2.019,3.5,2.019,0
nan,0,2.022,3.5,2.022,0
nan,0,2.025,3.5,2.025,0
nan,0,2.028,3.5,2.028,0
nan,0,2.031,3.5,2.031,0
nan,0,2.034,3.5,2.034,0
nan,0,2.037,3.5,2.037,0
nan,0,2.04,3.5,2.04,0
nan,0,2.043,3.5,2.043,0
nan,0,2.046,3.5,2.046,0
nan,0,2.049,3.5,2.049,0
nan,0,2.052,3.5,2.052,0
nan,0,2.055,3.5,2.055,0
nan,0,2.058,3.5,2.058,0
nan,0,2.061,3.5,2.061,0
nan,0,2.064,3.5,2.064,0
nan,0,2.067,3.5,2.067,0
nan,0,2.07,3.5,2.07,0
nan,0,2.073,3.5,2.073,0
nan,0,2.076,3.5,2.076,0
nan,0,2.079,3.5,2.079,0
nan,0,2.082,3.5,2.082,0
nan,0,2.085,3.5,2.085,0
nan,0,2.088,3.5,2.088,0
nan,0,2.091,3.5,2.091,0
nan,0,2.094,3.5,2.094,0
nan,0,2.097,3.5,2.097,0
nan,0,2.1,3.5,2.1,0
nan,0,2.103,3.5,2.103,0
nan,0,2.106,3.5,2.106,0
nan,0,2.109,3.5,2.109,0
nan,0,2.112,3.5,2.112,0
nan,0,2.115,3.5,2.115,0
nan,0,2.118,3.5,2.118,0
nan,0,2.121,3.5,2.121,0
nan,0,2.124,3.5,2.124,0
nan,0,2.127,3.5,2.127,0
nan,0,2.13,3.5,2.13,0
nan,0,2.133,3.5,2.133,0
nan,0,2.136,3.5,2.136,0
nan,0,2.139,3.5,2.139,0
nan,0,2.142,3.5,2.142,0
nan,0,2.145,3.5,2.145,0
nan,0,2.148,3.5,2.148,0
nan,0,2.151,3.5,2.151,0
nan,0,2.154,3.5,2.154,0
nan,0,2.157,3.5,2.157,0
nan,0,2.16,3.5,2.16,0
nan,0,2.163,3.5,2.163,0
nan,0,2.166,3.5,2.166,0
nan,0,2.169,3.5,2.169,0
nan,0,2.172,3.5,2.172,0
nan,0,2.175,3.5,2.175,0
nan,0,2.178,3.5,2.178,0
nan,0,2.181,3.5,2.181,0
nan,0,2.184,3.5,2.184,0
nan,0,2.187,3.5,2.187,0
nan,0,2.19,3.5,2.19,0
nan,0,2.193,3.5,2.193,0
9.4391,1,2.196,3.5,2.196,0
9.4236,1,2.199,3.5,2.199,0
9.4082,1,2.202,3.5,2.202,0
9.3928,1,2.205,3.5,2.205,0
9.3774,1,2.208,3.5,2.208,0
9.362,1,2.211,3.5,2.211,0
9.3467,1,2.214,3.5,2.214,0
9.3313,1,2.217,3.5,2.217,0
9.316,1,2.22,3.5,2.22,0
9.3006,1,2.223,3.5,2.223,0
9.2853,1,2.226,3.5,2.226,0
9.27,1,2.229,3.5,2.229,0
9.2547,1,2.232,3.5,2.232,0
9.2394,1,2.235,3.5,2.235,0
9.2241,1,2.238,3.5,2.238,0
9.2088,1,2.241,3.5,2.241,0
9.1936,1,2.244,3.5,2.244,0
9.1783,1,2.247,3.5,2.247,0
9.1631,1,2.25,3.5,2.25,0
9.1479,1,2.253,3.5,2.253,0
9.1327,1,2.256,3.5,2.256,0
9.1175,1,2.259,3.5,2.259,0
9.1023,1,2.262,3.5,2.262,0
9.0871,1,2.265,3.5,2.265,0
9.0719,1,2.268,3.5,2.268,0
9.0568,1,2.271,3.5,2.271,0
9.0416,1,2.274,3.5,2.274,0
9.0265,1,2.277,3.5,2.277,0
9.0114,1,2.28,3.5,2.28,0
8.9963,1,2.283,3.5,2.283,0
8.9812,1,2.286,3.5,2.286,0
8.9661,1,2.289,3.5,2.289,0
8.9511,1,2.292,3.5,2.292,0
8.936,1,2.295,3.5,2.295,0
8.921,1,2.298,3.5,2.298,0
8.9059,1,2.301,3.5,2.301,0
8.8909,1,2.304,3.5,2.304,0
8.8759,1,2.307,3.5,2.307,0
8.8609,1,2.31,3.5,2.31,0
8.8459,1,2.313,3.5,2.313,0
8.831,1,2.316,3.5,2.316,0
8.816,1,2.319,3.5,2.319,0
8.8011,1,2.322,3.5,2.322,0
8.7862,1,2.325,3.5,2.325,0
8.7712,1,2.328,3.5,2.328,0
8.7563,1,2.331,3.5,2.331,0
8.7415,1,2.334,3.5,2.334,0
8.7266,1,2.337,3.5,2.337,0
8.7117,1,2.34,3.5,2.34,0
8.6969,1,2.343,3.5,2.343,0
8.682,1,2.346,3.5,2.346,0
8.6672,1,2.349,3.5,2.349,0
8.6524,1,2.352,3.5,2.352,0
8.6376,1,2.355,3.5,2.355,0
8.6229,1,2.358,3.5,2.358,0
8.6081,1,2.361,3.5,2.361,0
8.5933,1,2.364,3.5,2.364,0
8.5786,1,2.367,3.5,2.367,0
8.5639,1,2.37,3.5,2.37,0
8.5492,1,2.373,3.5,2.373,0
8.5345,1,2.376,3.5,2.376,0
8.5198,1,2.379,3.5,2.379,0
